snapshot,severity,time_s,accel_g
3,0.6,0.78825,1.79622
3,0.6,0.7883,2.01013
3,0.6,0.78835,2.33717
3,0.6,0.7884,3.31844
3,0.6,0.78845,2.24182
3,0.6,0.7885,1.57843
3,0.6,0.78855,0.61146
3,0.6,0.7886,3.81915
3,0.6,0.78865,2.61242
3,0.6,0.7887,2.80466
3,0.6,0.78875,2.98768
3,0.6,0.7888,5.14971
3,0.6,0.78885,4.11776
3,0.6,0.7889,2.34133
3,0.6,0.78895,0.19142
3,0.6,0.789,2.09325
3,0.6,0.78905,4.07771
3,0.6,0.7891,2.03289
3,0.6,0.78915,3.76422
3,0.6,0.7892,0.19613
3,0.6,0.78925,-0.80565
3,0.6,0.7893,1.23993
3,0.6,0.78935,0.63269
3,0.6,0.7894,1.8233
3,0.6,0.78945,1.11806
3,0.6,0.7895,1.20595
3,0.6,0.78955,1.18086
3,0.6,0.7896,0.91157
3,0.6,0.78965,0.9918
3,0.6,0.7897,0.06673
3,0.6,0.78975,1.61663
3,0.6,0.7898,0.03553
3,0.6,0.78985,0.32407
3,0.6,0.7899,-0.77971
3,0.6,0.78995,0.33744
3,0.6,0.79,2.09085
3,0.6,0.79005,1.35025
3,0.6,0.7901,3.37889
3,0.6,0.79015,-1.00356
3,0.6,0.7902,0.45828
3,0.6,0.79025,3.0263
3,0.6,0.7903,-1.75314
3,0.6,0.79035,2.92481
3,0.6,0.7904,3.43522
3,0.6,0.79045,-1.88818
3,0.6,0.7905,4.53344
3,0.6,0.79055,-0.26334
3,0.6,0.7906,-2.19702
3,0.6,0.79065,-1.16863
3,0.6,0.7907,-0.07699
3,0.6,0.79075,-0.23877
3,0.6,0.7908,-0.313
3,0.6,0.79085,-0.18996
3,0.6,0.7909,0.13753
3,0.6,0.79095,-0.79308
3,0.6,0.791,-0.38008
3,0.6,0.79105,-1.11056
3,0.6,0.7911,0.89216
3,0.6,0.79115,0.3067
3,0.6,0.7912,1.34558
3,0.6,0.79125,0.56677
3,0.6,0.7913,-2.43929
3,0.6,0.79135,0.49183
3,0.6,0.7914,-0.22895
3,0.6,0.79145,1.01024
3,0.6,0.7915,-2.31263
3,0.6,0.79155,0.71061
3,0.6,0.7916,-3.52763
3,0.6,0.79165,0.08356
3,0.6,0.7917,-5.99342
3,0.6,0.79175,-3.28598
3,0.6,0.7918,-0.81739
3,0.6,0.79185,-1.07542
3,0.6,0.7919,-3.06679
3,0.6,0.79195,-1.4659
3,0.6,0.792,-1.72188
3,0.6,0.79205,-2.83966
3,0.6,0.7921,-1.28449
3,0.6,0.79215,-0.6191
3,0.6,0.7922,-1.25419
3,0.6,0.79225,-0.98691
3,0.6,0.7923,-1.16513
3,0.6,0.79235,-2.2823
3,0.6,0.7924,-1.4959
3,0.6,0.79245,0.44284
3,0.6,0.7925,-3.594
3,0.6,0.79255,-4.41742
3,0.6,0.7926,-3.1082
3,0.6,0.79265,0.71165
3,0.6,0.7927,-5.96992
3,0.6,0.79275,-1.38643
3,0.6,0.7928,-0.55893
3,0.6,0.79285,-1.71375
3,0.6,0.7929,-5.14415
3,0.6,0.79295,-1.48355
3,0.6,0.793,-4.19106
3,0.6,0.79305,-1.53172
3,0.6,0.7931,-3.60826
3,0.6,0.79315,-1.29163
3,0.6,0.7932,-1.99634
3,0.6,0.79325,-3.73324
3,0.6,0.7933,-1.30417
3,0.6,0.79335,-2.12797
3,0.6,0.7934,-1.78667
3,0.6,0.79345,-1.94524
3,0.6,0.7935,-1.88166
3,0.6,0.79355,-2.12975
3,0.6,0.7936,-2.24004
3,0.6,0.79365,-0.89478
3,0.6,0.7937,-1.73273
3,0.6,0.79375,0.86065
3,0.6,0.7938,-0.10482
3,0.6,0.79385,-3.81105
3,0.6,0.7939,-1.15196
3,0.6,0.79395,-4.15476
3,0.6,0.794,-0.32896
3,0.6,0.79405,-1.6439
3,0.6,0.7941,-2.27476
3,0.6,0.79415,-5.48107
3,0.6,0.7942,-4.25678
3,0.6,0.79425,-0.82879
3,0.6,0.7943,-0.8794
3,0.6,0.79435,-2.40251
3,0.6,0.7944,-6.88126
3,0.6,0.79445,-2.19628
3,0.6,0.7945,-0.65176
3,0.6,0.79455,-0.90412
3,0.6,0.7946,-1.87726
3,0.6,0.79465,-2.49372
3,0.6,0.7947,-1.39631
3,0.6,0.79475,-2.7532
3,0.6,0.7948,-1.99722
3,0.6,0.79485,-2.30674
3,0.6,0.7949,-2.19749
3,0.6,0.79495,-2.43275
3,0.6,0.795,-4.38453
3,0.6,0.79505,-2.65539
3,0.6,0.7951,-2.29134
3,0.6,0.79515,-2.23225
3,0.6,0.7952,-1.3299
3,0.6,0.79525,-3.01384
3,0.6,0.7953,-1.10954
3,0.6,0.79535,-4.20687
3,0.6,0.7954,-0.06969
3,0.6,0.79545,0.0378
3,0.6,0.7955,-1.4789
3,0.6,0.79555,-0.44509
3,0.6,0.7956,-2.8584
3,0.6,0.79565,-2.54244
3,0.6,0.7957,-2.62586
3,0.6,0.79575,0.48247
3,0.6,0.7958,-1.69604
3,0.6,0.79585,-3.29583
3,0.6,0.7959,-2.08046
3,0.6,0.79595,-2.54503
3,0.6,0.796,-1.74268
3,0.6,0.79605,-2.00422
3,0.6,0.7961,-2.49598
3,0.6,0.79615,-2.03093
3,0.6,0.7962,-1.73747
3,0.6,0.79625,-2.16738
3,0.6,0.7963,-0.58843
3,0.6,0.79635,-1.97164
3,0.6,0.7964,-3.35551
3,0.6,0.79645,-2.89769
3,0.6,0.7965,-1.54634
3,0.6,0.79655,-1.16088
3,0.6,0.7966,-2.7385
3,0.6,0.79665,-4.56268
3,0.6,0.7967,-3.00092
3,0.6,0.79675,-1.83911
3,0.6,0.7968,-4.15224
3,0.6,0.79685,-1.76785
3,0.6,0.7969,-1.53464
3,0.6,0.79695,-2.71254
3,0.6,0.797,0.12659
3,0.6,0.79705,-7.3754
3,0.6,0.7971,-1.4884
3,0.6,0.79715,-0.82393
3,0.6,0.7972,-2.44222
3,0.6,0.79725,-2.57436
3,0.6,0.7973,-0.26307
3,0.6,0.79735,0.52166
3,0.6,0.7974,-0.75838
3,0.6,0.79745,-1.03896
3,0.6,0.7975,-0.82055
3,0.6,0.79755,-0.86418
3,0.6,0.7976,-0.87953
3,0.6,0.79765,-1.93455
3,0.6,0.7977,-0.11865
3,0.6,0.79775,0.35993
3,0.6,0.7978,-0.39787
3,0.6,0.79785,-0.01124
3,0.6,0.7979,-1.78204
3,0.6,0.79795,-0.80205
3,0.6,0.798,0.87236
3,0.6,0.79805,-3.48456
3,0.6,0.7981,-2.76529
3,0.6,0.79815,-3.69384
3,0.6,0.7982,3.48122
3,0.6,0.79825,-0.98382
3,0.6,0.7983,2.86069
3,0.6,0.79835,-0.44227
3,0.6,0.7984,3.34631
3,0.6,0.79845,2.07349
3,0.6,0.7985,-1.33707
3,0.6,0.79855,0.01894
3,0.6,0.7986,-1.39454
3,0.6,0.79865,0.6021
3,0.6,0.7987,0.79681
3,0.6,0.79875,0.97135
3,0.6,0.7988,0.36866
3,0.6,0.79885,0.03564
3,0.6,0.7989,-0.02934
3,0.6,0.79895,0.23517
3,0.6,0.799,-1.34551
3,0.6,0.79905,1.07043
3,0.6,0.7991,1.52432
3,0.6,0.79915,1.86475
3,0.6,0.7992,-1.58783
3,0.6,0.79925,-1.53633
3,0.6,0.7993,-0.60581
3,0.6,0.79935,-0.35188
3,0.6,0.7994,2.96494
3,0.6,0.79945,-0.25427
3,0.6,0.7995,-2.4491
3,0.6,0.79955,2.8868
3,0.6,0.7996,3.17695
3,0.6,0.79965,-0.22909
3,0.6,0.7997,-1.12255
3,0.6,0.79975,-1.09977
3,0.6,0.7998,-1.65905
3,0.6,0.79985,0.26692
3,0.6,0.7999,2.86387
3,0.6,0.79995,-0.04986
3,0.6,0.8,-0.53921
3,0.6,0.80005,1.01051
3,0.6,0.8001,0.65779
3,0.6,0.80015,0.93516
3,0.6,0.8002,0.59043
3,0.6,0.80025,1.26505
3,0.6,0.8003,0.35376
3,0.6,0.80035,-0.30902
3,0.6,0.8004,2.92951
3,0.6,0.80045,1.52159
3,0.6,0.8005,1.43482
3,0.6,0.80055,0.96059
3,0.6,0.8006,-0.61545
3,0.6,0.80065,0.14832
3,0.6,0.8007,4.30465
3,0.6,0.80075,-0.84363
3,0.6,0.8008,3.82481
3,0.6,0.80085,1.50311
3,0.6,0.8009,1.50743
3,0.6,0.80095,-3.01781
3,0.6,0.801,1.60676
3,0.6,0.80105,0.56265
3,0.6,0.8011,-2.35114
3,0.6,0.80115,0.75631
3,0.6,0.8012,0.03039
3,0.6,0.80125,1.01951
3,0.6,0.8013,-0.25562
3,0.6,0.80135,-0.18703
3,0.6,0.8014,0.70182
3,0.6,0.80145,0.51653
3,0.6,0.8015,0.61475
3,0.6,0.80155,0.90339
3,0.6,0.8016,0.63117
3,0.6,0.80165,0.09805
3,0.6,0.8017,0.29569
3,0.6,0.80175,1.02109
3,0.6,0.8018,2.95852
3,0.6,0.80185,1.94904
3,0.6,0.8019,1.88214
3,0.6,0.80195,-1.18074
3,0.6,0.802,-1.22463
3,0.6,0.80205,-0.23418
3,0.6,0.8021,1.21853
3,0.6,0.80215,-2.58287
3,0.6,0.8022,-1.05398
3,0.6,0.80225,5.05745
3,0.6,0.8023,-3.12748
3,0.6,0.80235,0.66019
3,0.6,0.8024,-1.55919
3,0.6,0.80245,-0.58584
3,0.6,0.8025,2.35836
3,0.6,0.80255,0.88896
3,0.6,0.8026,2.53186
3,0.6,0.80265,0.91858
3,0.6,0.8027,0.0313
3,0.6,0.80275,0.07367
3,0.6,0.8028,0.20555
3,0.6,0.80285,0.02634
3,0.6,0.8029,0.05415
3,0.6,0.80295,0.39735
3,0.6,0.803,-0.59214
3,0.6,0.80305,-0.24607
3,0.6,0.8031,-1.79739
3,0.6,0.80315,-2.03888
3,0.6,0.8032,1.79617
3,0.6,0.80325,2.71062
3,0.6,0.8033,0.17794
3,0.6,0.80335,-0.97812
3,0.6,0.8034,-1.3638
3,0.6,0.80345,2.44236
3,0.6,0.8035,-9.32294
3,0.6,0.80355,4.77851
3,0.6,0.8036,-0.26976
3,0.6,0.80365,-5.97412
3,0.6,0.8037,4.51842
3,0.6,0.80375,-5.15016
3,0.6,0.8038,-4.53485
3,0.6,0.80385,-2.0256
3,0.6,0.8039,-0.87794
3,0.6,0.80395,0.64184
3,0.6,0.804,-1.03909
3,0.6,0.80405,-1.27076
3,0.6,0.8041,-0.91852
3,0.6,0.80415,-0.87184
3,0.6,0.8042,-1.15765
3,0.6,0.80425,-1.40416
3,0.6,0.8043,-0.51865
3,0.6,0.80435,-0.65498
3,0.6,0.8044,1.22993
3,0.6,0.80445,-1.96921
3,0.6,0.8045,-1.01313
3,0.6,0.80455,-1.83724
3,0.6,0.8046,-2.41279
3,0.6,0.80465,-4.46484
3,0.6,0.8047,-0.3826
3,0.6,0.80475,-1.3936
3,0.6,0.8048,-4.89938
3,0.6,0.80485,-0.94017
3,0.6,0.8049,-1.1674
3,0.6,0.80495,-7.23111
3,0.6,0.805,-1.34222
3,0.6,0.80505,-4.93054
3,0.6,0.8051,-0.47024
3,0.6,0.80515,-0.77372
3,0.6,0.8052,1.39138
3,0.6,0.80525,-2.36049
3,0.6,0.8053,-2.35321
3,0.6,0.80535,-1.72087
3,0.6,0.8054,-1.91331
3,0.6,0.80545,-1.91792
3,0.6,0.8055,-1.78456
3,0.6,0.80555,-1.74197
3,0.6,0.8056,-0.84376
3,0.6,0.80565,-2.04953
3,0.6,0.8057,-3.32054
3,0.6,0.80575,-0.4492
3,0.6,0.8058,-1.66197
3,0.6,0.80585,-1.95748
3,0.6,0.8059,-2.69964
3,0.6,0.80595,-0.08973
3,0.6,0.806,-3.15228
3,0.6,0.80605,1.22186
3,0.6,0.8061,-1.82099
3,0.6,0.80615,0.29754
3,0.6,0.8062,0.00143
3,0.6,0.80625,-4.7202
3,0.6,0.8063,-1.04452
3,0.6,0.80635,-2.65264
3,0.6,0.8064,-0.84081
3,0.6,0.80645,-2.23235
3,0.6,0.8065,-5.13295
3,0.6,0.80655,-1.05491
3,0.6,0.8066,-4.74432
3,0.6,0.80665,-2.03989
3,0.6,0.8067,-0.92693
3,0.6,0.80675,-1.6314
3,0.6,0.8068,-2.14253
3,0.6,0.80685,-2.12496
3,0.6,0.8069,-2.17843
3,0.6,0.80695,-2.92247
3,0.6,0.807,-1.47531
3,0.6,0.80705,-2.70517
3,0.6,0.8071,-1.02463
3,0.6,0.80715,-1.7639
3,0.6,0.8072,-1.37141
3,0.6,0.80725,-3.01978
3,0.6,0.8073,-3.35036
3,0.6,0.80735,-6.90003
3,0.6,0.8074,-1.85927
3,0.6,0.80745,-2.93667
3,0.6,0.8075,-4.89261
3,0.6,0.80755,-2.12639
3,0.6,0.8076,-2.39105
3,0.6,0.80765,-3.46514
3,0.6,0.8077,-0.7909
3,0.6,0.80775,-2.51992
3,0.6,0.8078,-0.75092
3,0.6,0.80785,-1.63767
3,0.6,0.8079,-4.87777
3,0.6,0.80795,-1.93565
3,0.6,0.808,-2.25217
3,0.6,0.80805,-0.59633
3,0.6,0.8081,-2.16242
3,0.6,0.80815,-2.04413
3,0.6,0.8082,-2.21728
3,0.6,0.80825,-1.40745
3,0.6,0.8083,-2.44296
3,0.6,0.80835,-3.6472
3,0.6,0.8084,-2.46521
3,0.6,0.80845,-2.9014
3,0.6,0.8085,-1.66545
3,0.6,0.80855,-2.39554
3,0.6,0.8086,-3.80762
3,0.6,0.80865,-0.64751
3,0.6,0.8087,0.84677
3,0.6,0.80875,-0.24526
3,0.6,0.8088,-1.28068
3,0.6,0.80885,-1.83645
3,0.6,0.8089,-0.30607
3,0.6,0.80895,-2.79824
3,0.6,0.809,0.19621
3,0.6,0.80905,-4.03818
3,0.6,0.8091,-4.63997
3,0.6,0.80915,-0.45993
3,0.6,0.8092,-2.94435
3,0.6,0.80925,-2.28758
3,0.6,0.8093,-2.33898
3,0.6,0.80935,-0.88737
3,0.6,0.8094,-1.62006
3,0.6,0.80945,-0.99035
3,0.6,0.8095,-1.26576
3,0.6,0.80955,-1.24628
3,0.6,0.8096,-2.12323
3,0.6,0.80965,-0.23282
3,0.6,0.8097,-1.17118
3,0.6,0.80975,2.13975
3,0.6,0.8098,-0.10806
3,0.6,0.80985,1.42248
3,0.6,0.8099,-2.59863
3,0.6,0.80995,-3.39896
3,0.6,0.81,-0.17372
3,0.6,0.81005,-5.8374
3,0.6,0.8101,1.2607
3,0.6,0.81015,2.10648
3,0.6,0.8102,0.65455
3,0.6,0.81025,-1.38474
3,0.6,0.8103,-2.51991
3,0.6,0.81035,-2.05534
3,0.6,0.8104,0.25198
3,0.6,0.81045,-2.28995
3,0.6,0.8105,0.50332
3,0.6,0.81055,-4.11761
3,0.6,0.8106,-1.3825
3,0.6,0.81065,1.56532
3,0.6,0.8107,0.1839
3,0.6,0.81075,0.19076
3,0.6,0.8108,-0.1349
3,0.6,0.81085,-0.16078
3,0.6,0.8109,-0.99806
3,0.6,0.81095,0.8894
3,0.6,0.811,-2.67729
3,0.6,0.81105,-0.20096
3,0.6,0.8111,1.45904
3,0.6,0.81115,-0.29987
3,0.6,0.8112,2.99681
3,0.6,0.81125,1.22178
3,0.6,0.8113,-1.42942
3,0.6,0.81135,1.01936
3,0.6,0.8114,4.53887
3,0.6,0.81145,1.19913
3,0.6,0.8115,1.89274
3,0.6,0.81155,1.78181
3,0.6,0.8116,-0.81578
3,0.6,0.81165,-2.68377
3,0.6,0.8117,1.62638
3,0.6,0.81175,3.56562
3,0.6,0.8118,1.93164
3,0.6,0.81185,-0.97302
3,0.6,0.8119,1.54869
3,0.6,0.81195,2.00595
3,0.6,0.812,1.99369
3,0.6,0.81205,1.44009
3,0.6,0.8121,1.23141
3,0.6,0.81215,1.24539
3,0.6,0.8122,1.3051
3,0.6,0.81225,0.68871
3,0.6,0.8123,2.02977
3,0.6,0.81235,2.31211
3,0.6,0.8124,0.42911
3,0.6,0.81245,0.82916
3,0.6,0.8125,-1.08775
3,0.6,0.81255,-0.24892
3,0.6,0.8126,2.63284
3,0.6,0.81265,-1.7859
3,0.6,0.8127,0.88859
3,0.6,0.81275,-0.01087
3,0.6,0.8128,2.43734
3,0.6,0.81285,0.4841
3,0.6,0.8129,2.85172
3,0.6,0.81295,6.31353
3,0.6,0.813,-2.0006
3,0.6,0.81305,3.43646
3,0.6,0.8131,2.78476
3,0.6,0.81315,2.81222
3,0.6,0.8132,-0.62763
3,0.6,0.81325,1.3347
3,0.6,0.8133,1.34865
3,0.6,0.81335,1.32828
3,0.6,0.8134,1.69333
3,0.6,0.81345,1.98299
3,0.6,0.8135,2.06639
3,0.6,0.81355,2.71674
3,0.6,0.8136,1.24146
3,0.6,0.81365,1.27204
3,0.6,0.8137,2.91277
3,0.6,0.81375,2.62841
3,0.6,0.8138,1.61888
3,0.6,0.81385,6.48243
3,0.6,0.8139,-0.10795
3,0.6,0.81395,2.32758
3,0.6,0.814,2.85202
3,0.6,0.81405,1.32859
3,0.6,0.8141,0.72232
3,0.6,0.81415,1.55104
3,0.6,0.8142,5.87188
3,0.6,0.81425,1.41465
3,0.6,0.8143,3.09277
3,0.6,0.81435,1.0423
3,0.6,0.8144,3.58026
3,0.6,0.81445,4.07035
3,0.6,0.8145,1.96337
3,0.6,0.81455,3.11629
3,0.6,0.8146,2.09877
3,0.6,0.81465,2.24787
3,0.6,0.8147,2.44725
3,0.6,0.81475,2.28505
3,0.6,0.8148,2.19395
3,0.6,0.81485,2.60138
3,0.6,0.8149,2.85744
3,0.6,0.81495,3.568
3,0.6,0.815,3.64212
3,0.6,0.81505,1.56096
3,0.6,0.8151,2.67362
3,0.6,0.81515,3.20388
3,0.6,0.8152,-1.25279
3,0.6,0.81525,-0.31866
3,0.6,0.8153,5.47796
3,0.6,0.81535,3.99924
3,0.6,0.8154,4.21475
3,0.6,0.81545,1.8967
3,0.6,0.8155,4.98124
3,0.6,0.81555,3.53684
3,0.6,0.8156,1.07316
3,0.6,0.81565,2.2413
3,0.6,0.8157,4.49502
3,0.6,0.81575,1.73852
3,0.6,0.8158,1.68969
3,0.6,0.81585,1.57336
3,0.6,0.8159,3.50944
3,0.6,0.81595,0.90647
3,0.6,0.816,2.14041
3,0.6,0.81605,2.25763
3,0.6,0.8161,1.73756
3,0.6,0.81615,1.80149
3,0.6,0.8162,1.92658
3,0.6,0.81625,2.50919
3,0.6,0.8163,1.05692
3,0.6,0.81635,-0.26272
3,0.6,0.8164,1.12392
3,0.6,0.81645,-2.94338
3,0.6,0.8165,0.03678
3,0.6,0.81655,0.83599
3,0.6,0.8166,0.43176
3,0.6,0.81665,2.52561
3,0.6,0.8167,1.33865
3,0.6,0.81675,2.37755
3,0.6,0.8168,1.96626
3,0.6,0.81685,-2.09623
3,0.6,0.8169,2.59078
3,0.6,0.81695,0.0617
3,0.6,0.817,1.61939
3,0.6,0.81705,2.01897
3,0.6,0.8171,-0.2533
3,0.6,0.81715,0.02343
3,0.6,0.8172,1.0863
3,0.6,0.81725,0.48628
3,0.6,0.8173,2.40307
3,0.6,0.81735,0.94029
3,0.6,0.8174,0.54056
3,0.6,0.81745,0.93931
3,0.6,0.8175,0.74369
3,0.6,0.81755,0.80848
3,0.6,0.8176,-0.4056
3,0.6,0.81765,0.40481
3,0.6,0.8177,0.78327
3,0.6,0.81775,2.99476
3,0.6,0.8178,4.42962
3,0.6,0.81785,-1.67616
3,0.6,0.8179,-0.0592
3,0.6,0.81795,0.92634
3,0.6,0.818,0.77703
3,0.6,0.81805,-0.26459
3,0.6,0.8181,-1.06281
3,0.6,0.81815,2.14524
3,0.6,0.8182,-0.11031
3,0.6,0.81825,-0.86369
3,0.6,0.8183,1.30908
3,0.6,0.81835,4.61299
3,0.6,0.8184,1.59065
3,0.6,0.81845,2.29526
3,0.6,0.8185,-1.58128
3,0.6,0.81855,1.26343
3,0.6,0.8186,1.03585
3,0.6,0.81865,0.4996
3,0.6,0.8187,-0.39023
3,0.6,0.81875,-0.20487
3,0.6,0.8188,-0.12438
3,0.6,0.81885,-0.24889
3,0.6,0.8189,-0.22955
3,0.6,0.81895,1.05903
3,0.6,0.819,-2.46485
3,0.6,0.81905,-2.1136
3,0.6,0.8191,3.54678
3,0.6,0.81915,1.79502
3,0.6,0.8192,-3.12795
3,0.6,0.81925,6.10766
3,0.6,0.8193,1.04256
3,0.6,0.81935,-0.10382
3,0.6,0.8194,2.99449
3,0.6,0.81945,-2.41229
3,0.6,0.8195,-1.53246
3,0.6,0.81955,-0.27264
3,0.6,0.8196,0.62538
3,0.6,0.81965,0.20832
3,0.6,0.8197,-0.10974
3,0.6,0.81975,-1.21191
3,0.6,0.8198,0.01353
3,0.6,0.81985,-0.18998
3,0.6,0.8199,-0.57966
3,0.6,0.81995,-0.81477
3,0.6,0.82,-0.91775
3,0.6,0.82005,-1.12626
3,0.6,0.8201,-0.50396
3,0.6,0.82015,-0.77454
3,0.6,0.8202,-1.10428
3,0.6,0.82025,0.18201
3,0.6,0.8203,-0.17512
3,0.6,0.82035,-0.58426
3,0.6,0.8204,-1.18865
3,0.6,0.82045,0.57639
3,0.6,0.8205,-3.83504
3,0.6,0.82055,-2.42462
3,0.6,0.8206,-1.07494
3,0.6,0.82065,-1.36255
3,0.6,0.8207,-0.2004
3,0.6,0.82075,0.86318
3,0.6,0.8208,4.83867
3,0.6,0.82085,-2.68695
3,0.6,0.8209,-0.82651
3,0.6,0.82095,-3.19929
3,0.6,0.821,-1.85158
3,0.6,0.82105,-0.63388
3,0.6,0.8211,-0.8318
3,0.6,0.82115,0.41001
3,0.6,0.8212,0.83333
3,0.6,0.82125,0.3503
3,0.6,0.8213,0.08884
3,0.6,0.82135,-0.5418
3,0.6,0.8214,-0.81856
3,0.6,0.82145,-0.59759
3,0.6,0.8215,-1.06376
3,0.6,0.82155,-0.10418
3,0.6,0.8216,-0.4618
3,0.6,0.82165,0.18832
3,0.6,0.8217,0.12374
3,0.6,0.82175,-3.07793
3,0.6,0.8218,-0.1753
3,0.6,0.82185,2.2729
3,0.6,0.8219,-2.88152
3,0.6,0.82195,-2.43619
3,0.6,0.822,-4.86247
3,0.6,0.82205,-1.44324
3,0.6,0.8221,-3.77978
3,0.6,0.82215,-2.34311
3,0.6,0.8222,0.20381
3,0.6,0.82225,1.44685
3,0.6,0.8223,-4.31682
3,0.6,0.82235,-1.16711
3,0.6,0.8224,-0.66456
3,0.6,0.82245,-0.43103
3,0.6,0.8225,0.91068
3,0.6,0.82255,0.76056
3,0.6,0.8226,0.67134
3,0.6,0.82265,0.04832
3,0.6,0.8227,-0.18317
3,0.6,0.82275,-0.11865
3,0.6,0.8228,-0.10958
3,0.6,0.82285,0.35578
3,0.6,0.8229,0.60488
3,0.6,0.82295,-0.39377
3,0.6,0.823,-0.77372
3,0.6,0.82305,0.13355
3,0.6,0.8231,-0.84914
3,0.6,0.82315,0.68042
3,0.6,0.8232,0.52548
3,0.6,0.82325,-0.49127
3,0.6,0.8233,2.01313
3,0.6,0.82335,-1.277
3,0.6,0.8234,0.92778
3,0.6,0.82345,0.81733
3,0.6,0.8235,0.24417
3,0.6,0.82355,-1.36488
3,0.6,0.8236,5.22325
3,0.6,0.82365,3.10984
3,0.6,0.8237,-1.3348
3,0.6,0.82375,-0.20733
3,0.6,0.8238,1.32613
3,0.6,0.82385,0.6097
3,0.6,0.8239,0.10106
3,0.6,0.82395,-0.49121
3,0.6,0.824,1.03958
3,0.6,0.82405,0.46707
3,0.6,0.8241,0.87202
3,0.6,0.82415,0.68058
3,0.6,0.8242,0.63531
3,0.6,0.82425,1.93836
3,0.6,0.8243,2.48827
3,0.6,0.82435,1.00002
3,0.6,0.8244,2.73322
3,0.6,0.82445,1.73003
3,0.6,0.8245,1.04541
3,0.6,0.82455,1.58453
3,0.6,0.8246,-1.71958
3,0.6,0.82465,0.67496
3,0.6,0.8247,0.11522
3,0.6,0.82475,3.6459
3,0.6,0.8248,1.94854
3,0.6,0.82485,0.87603
3,0.6,0.8249,3.87937
3,0.6,0.82495,-1.68151
3,0.6,0.825,-0.36126
3,0.6,0.82505,3.8229
3,0.6,0.8251,2.61476
3,0.6,0.82515,-0.64931
3,0.6,0.8252,1.89463
3,0.6,0.82525,0.44793
3,0.6,0.8253,1.39156
3,0.6,0.82535,1.92391
3,0.6,0.8254,1.74347
3,0.6,0.82545,1.78374
3,0.6,0.8255,2.1071
3,0.6,0.82555,1.0998
3,0.6,0.8256,1.41436
3,0.6,0.82565,2.7937
3,0.6,0.8257,1.73907
3,0.6,0.82575,2.41593
3,0.6,0.8258,2.91536
3,0.6,0.82585,1.69735
3,0.6,0.8259,-1.4419
3,0.6,0.82595,3.89267
3,0.6,0.826,0.77698
3,0.6,0.82605,0.10098
3,0.6,0.8261,0.95204
3,0.6,0.82615,0.00947
3,0.6,0.8262,2.2619
3,0.6,0.82625,1.06796
3,0.6,0.8263,1.88948
3,0.6,0.82635,4.59184
3,0.6,0.8264,3.97204
3,0.6,0.82645,0.55223
3,0.6,0.8265,2.80291
3,0.6,0.82655,2.55975
3,0.6,0.8266,1.55761
3,0.6,0.82665,2.2945
3,0.6,0.8267,1.99339
3,0.6,0.82675,2.24246
3,0.6,0.8268,2.02504
3,0.6,0.82685,2.73447
3,0.6,0.8269,1.64107
3,0.6,0.82695,3.50685
3,0.6,0.827,2.96174
3,0.6,0.82705,1.50087
3,0.6,0.8271,3.24004
3,0.6,0.82715,1.40888
3,0.6,0.8272,0.74249
3,0.6,0.82725,2.69909
3,0.6,0.8273,3.96103
3,0.6,0.82735,2.8728
3,0.6,0.8274,0.54882
3,0.6,0.82745,-0.86106
3,0.6,0.8275,1.82708
3,0.6,0.82755,-0.19305
3,0.6,0.8276,1.99981
3,0.6,0.82765,2.12957
3,0.6,0.8277,3.49175
3,0.6,0.82775,3.24412
3,0.6,0.8278,3.59236
3,0.6,0.82785,2.12413
3,0.6,0.8279,1.72883
3,0.6,0.82795,2.44357
3,0.6,0.828,2.3038
3,0.6,0.82805,2.16229
3,0.6,0.8281,1.96034
3,0.6,0.82815,1.82548
3,0.6,0.8282,1.32194
3,0.6,0.82825,2.91591
3,0.6,0.8283,3.03945
3,0.6,0.82835,2.97637
3,0.6,0.8284,1.90326
3,0.6,0.82845,2.14816
3,0.6,0.8285,1.37548
3,0.6,0.82855,-1.51572
3,0.6,0.8286,2.0124
3,0.6,0.82865,0.7119
3,0.6,0.8287,1.58674
3,0.6,0.82875,-0.75793
3,0.6,0.8288,0.24258
3,0.6,0.82885,1.78044
3,0.6,0.8289,-0.44701
3,0.6,0.82895,0.34441
3,0.6,0.829,-0.09511
3,0.6,0.82905,1.45417
3,0.6,0.8291,0.44882
3,0.6,0.82915,1.77163
3,0.6,0.8292,2.5841
3,0.6,0.82925,1.79748
3,0.6,0.8293,0.95512
3,0.6,0.82935,1.10787
3,0.6,0.8294,1.34257
3,0.6,0.82945,1.45681
3,0.6,0.8295,0.75719
3,0.6,0.82955,1.2627
3,0.6,0.8296,0.71254
3,0.6,0.82965,1.29621
3,0.6,0.8297,-0.74984
3,0.6,0.82975,-1.72069
3,0.6,0.8298,-0.16189
3,0.6,0.82985,2.21923
3,0.6,0.8299,1.23694
3,0.6,0.82995,-2.15927
3,0.6,0.83,2.93814
3,0.6,0.83005,1.21733
3,0.6,0.8301,2.39676
3,0.6,0.83015,-0.1498
3,0.6,0.8302,-3.39725
3,0.6,0.83025,3.68743
3,0.6,0.8303,0.13495
3,0.6,0.83035,2.27097
3,0.6,0.8304,-0.26449
3,0.6,0.83045,0.47557
3,0.6,0.8305,-1.78624
3,0.6,0.83055,-0.62014
3,0.6,0.8306,1.36816
3,0.6,0.83065,0.61063
3,0.6,0.8307,0.4116
