timestamp,equipment_id,equipment_type,vibration_rms,vibration_peak,kurtosis,crest_factor,current_a,bearing_temp,pressure_out,flow_rate,rpm,degradation,fault_type,failure_flag
2025-01-12 13:00:00,PUMP-233,pump,9.6,5.687,3.041,5.53,50.642,45.829,2.03,82.635,1485.562,0.801,cavitation,1
2025-01-12 14:00:00,PUMP-233,pump,11.96,6.137,3.06,5.593,51.751,44.507,1.381,79.93,1485.102,0.809,cavitation,1
2025-01-12 15:00:00,PUMP-233,pump,6.285,5.392,2.973,5.53,47.859,45.534,2.985,79.829,1476.068,0.818,cavitation,1
2025-01-12 16:00:00,PUMP-233,pump,8.531,6.355,2.935,5.447,52.801,43.62,4.446,78.762,1472.812,0.827,cavitation,1
2025-01-12 17:00:00,PUMP-233,pump,6.594,6.146,2.941,5.649,50.204,44.904,2.984,79.639,1485.482,0.835,cavitation,1
2025-01-12 18:00:00,PUMP-233,pump,9.457,6.022,2.967,5.501,50.58,44.78,1.872,82.288,1484.524,0.844,cavitation,1
2025-01-12 19:00:00,PUMP-233,pump,5.963,6.45,2.97,5.489,49.564,46.158,3.46,77.665,1480.686,0.853,cavitation,1
2025-01-12 20:00:00,PUMP-233,pump,8.183,5.868,2.951,5.547,49.996,44.875,2.204,79.745,1478.147,0.862,cavitation,1
2025-01-12 21:00:00,PUMP-233,pump,7.727,5.753,2.966,5.556,50.193,45.486,3.936,76.464,1472.68,0.871,cavitation,1
2025-01-12 22:00:00,PUMP-233,pump,6.433,6.549,3.119,5.545,48.951,43.591,2.901,73.868,1484.337,0.88,cavitation,1
2025-01-12 23:00:00,PUMP-233,pump,12.164,6.736,2.879,5.778,49.194,44.719,5.53,78.191,1485.931,0.889,cavitation,1
2025-01-13 00:00:00,PUMP-233,pump,8.327,5.723,2.825,5.617,51.185,44.323,4.168,78.29,1476.605,0.898,cavitation,1
2025-01-13 01:00:00,PUMP-233,pump,5.857,5.955,3.121,5.718,48.448,46.98,3.095,77.102,1476.187,0.907,cavitation,1
2025-01-13 02:00:00,PUMP-233,pump,6.48,6.418,2.981,5.604,50.441,44.467,3.708,74.103,1486.205,0.916,cavitation,1
2025-01-13 03:00:00,PUMP-233,pump,9.281,5.969,2.961,5.779,49.629,45.059,4.368,77.474,1476.791,0.925,cavitation,1
2025-01-13 04:00:00,PUMP-233,pump,7.265,6.238,2.989,5.688,49.039,45.101,3.622,77.168,1488.895,0.935,cavitation,1
2025-01-13 05:00:00,PUMP-233,pump,6.991,6.312,3.021,5.713,51.972,43.728,2.639,74.627,1479.455,0.944,cavitation,1
2025-01-13 06:00:00,PUMP-233,pump,6.326,5.775,2.948,5.848,49.045,44.579,3.114,73.466,1478.067,0.953,cavitation,1
2025-01-13 07:00:00,PUMP-233,pump,5.906,6.168,3.051,5.993,48.87,45.324,3.122,75.435,1480.226,0.962,cavitation,1
2025-01-13 08:00:00,PUMP-233,pump,8.212,5.998,2.904,5.959,49.813,45.069,2.362,77.012,1478.067,0.972,cavitation,1
2025-01-13 09:00:00,PUMP-233,pump,6.943,5.513,2.97,5.994,49.231,43.16,3.385,76.305,1485.631,0.981,cavitation,1
2025-01-13 10:00:00,PUMP-233,pump,10.158,5.604,2.779,5.959,50.006,44.546,1.695,73.475,1484.429,0.991,cavitation,1
2025-01-13 11:00:00,PUMP-233,pump,9.086,5.739,3.117,5.966,50.155,45.817,3.845,75.274,1485.441,1.0,cavitation,1
2025-01-01 00:00:00,PUMP-311,pump,2.289,5.593,3.064,3.025,51.377,47.342,5.025,97.911,1482.933,0.0,normal,0
2025-01-01 01:00:00,PUMP-311,pump,2.167,6.822,3.158,2.989,51.163,45.808,4.936,98.62,1481.004,0.0,normal,0
2025-01-01 02:00:00,PUMP-311,pump,1.947,5.599,2.933,2.844,50.013,45.18,4.848,101.561,1485.974,0.0,normal,0
2025-01-01 03:00:00,PUMP-311,pump,1.957,5.488,2.945,2.967,50.728,45.026,4.965,101.858,1489.434,0.0,normal,0
2025-01-01 04:00:00,PUMP-311,pump,2.031,6.086,2.979,3.015,50.745,44.955,5.128,98.409,1483.387,0.0,normal,0
2025-01-01 05:00:00,PUMP-311,pump,2.09,6.107,3.029,2.901,50.149,43.453,5.121,100.464,1482.248,0.0,normal,0
2025-01-01 06:00:00,PUMP-311,pump,2.164,6.267,3.01,3.065,50.192,44.382,5.095,98.442,1483.702,0.0,normal,0
2025-01-01 07:00:00,PUMP-311,pump,1.799,6.8,3.06,3.089,50.098,44.911,5.027,99.605,1482.333,0.0,normal,0
2025-01-01 08:00:00,PUMP-311,pump,2.066,5.689,2.887,2.947,49.212,44.427,5.06,100.288,1480.251,0.0,normal,0
2025-01-01 09:00:00,PUMP-311,pump,1.683,5.769,3.04,3.073,49.314,44.532,5.01,101.121,1479.853,0.0,normal,0
2025-01-01 10:00:00,PUMP-311,pump,1.973,6.644,2.926,2.989,49.299,47.047,4.889,100.635,1474.892,0.0,normal,0
2025-01-01 11:00:00,PUMP-311,pump,2.218,6.376,2.986,3.115,48.401,44.799,4.909,100.546,1484.195,0.0,normal,0
2025-01-01 12:00:00,PUMP-311,pump,1.787,6.32,3.171,3.203,50.143,45.222,4.939,97.843,1479.844,0.0,normal,0
2025-01-01 13:00:00,PUMP-311,pump,1.76,5.764,2.86,2.891,49.959,45.194,5.14,100.777,1487.248,0.0,normal,0
2025-01-01 14:00:00,PUMP-311,pump,2.033,6.45,2.972,3.077,50.762,45.472,5.108,101.102,1484.576,0.0,normal,0
2025-01-01 15:00:00,PUMP-311,pump,2.208,6.321,2.873,3.13,51.261,44.618,4.892,101.378,1476.87,0.0,normal,0
2025-01-01 16:00:00,PUMP-311,pump,2.049,6.076,3.015,2.903,51.324,45.998,5.005,98.561,1486.233,0.0,normal,0
2025-01-01 17:00:00,PUMP-311,pump,1.714,5.766,3.105,2.942,51.418,45.355,4.96,101.831,1467.196,0.0,normal,0
2025-01-01 18:00:00,PUMP-311,pump,1.748,6.043,3.017,2.941,49.243,43.97,4.984,97.366,1489.651,0.0,normal,0
2025-01-01 19:00:00,PUMP-311,pump,2.015,6.659,2.988,2.987,48.568,44.914,4.946,99.138,1473.308,0.0,normal,0
2025-01-01 20:00:00,PUMP-311,pump,1.823,5.562,3.133,2.964,50.931,44.862,5.141,99.449,1482.476,0.0,normal,0
2025-01-01 21:00:00,PUMP-311,pump,2.021,5.68,3.033,2.98,51.382,44.825,4.998,97.475,1482.137,0.0,normal,0
2025-01-01 22:00:00,PUMP-311,pump,2.029,5.749,3.082,3.084,51.556,45.407,5.022,99.419,1485.619,0.0,normal,0
2025-01-01 23:00:00,PUMP-311,pump,1.927,5.836,3.072,2.81,50.485,45.508,5.022,100.443,1478.357,0.0,normal,0
2025-01-02 00:00:00,PUMP-311,pump,2.272,5.994,2.712,2.903,48.003,45.413,4.897,96.348,1469.272,0.0,normal,0
2025-01-02 01:00:00,PUMP-311,pump,2.089,6.383,2.992,3.067,50.366,45.271,5.011,99.211,1478.364,0.0,normal,0
2025-01-02 02:00:00,PUMP-311,pump,2.182,6.185,2.892,3.055,50.555,45.069,5.106,96.503,1478.904,0.0,normal,0
2025-01-02 03:00:00,PUMP-311,pump,2.138,6.024,2.917,2.894,51.252,43.279,5.147,104.083,1469.754,0.0,normal,0
2025-01-02 04:00:00,PUMP-311,pump,1.977,6.111,3.147,3.056,51.43,45.622,4.885,100.425,1480.227,0.0,normal,0
2025-01-02 05:00:00,PUMP-311,pump,1.971,6.25,2.963,3.133,50.91,45.391,4.848,100.252,1474.621,0.0,normal,0
2025-01-02 06:00:00,PUMP-311,pump,1.955,5.327,3.189,2.995,49.413,44.212,5.006,100.464,1483.245,0.0,normal,0
2025-01-02 07:00:00,PUMP-311,pump,2.102,6.429,2.859,2.899,48.971,45.224,5.111,101.209,1478.77,0.0,normal,0
2025-01-02 08:00:00,PUMP-311,pump,1.902,5.669,2.892,3.087,50.534,45.518,5.036,101.956,1489.805,0.0,normal,0
2025-01-02 09:00:00,PUMP-311,pump,2.259,5.823,3.076,3.172,49.208,45.937,5.068,96.873,1478.719,0.0,normal,0
2025-01-02 10:00:00,PUMP-311,pump,1.888,6.136,2.966,2.911,51.475,45.408,4.864,102.62,1482.152,0.0,normal,0
2025-01-02 11:00:00,PUMP-311,pump,2.032,5.97,3.031,3.004,48.295,45.257,4.943,102.492,1478.935,0.0,normal,0
2025-01-02 12:00:00,PUMP-311,pump,1.966,6.195,2.989,3.109,50.567,45.757,4.78,99.867,1471.884,0.0,normal,0
2025-01-02 13:00:00,PUMP-311,pump,1.932,6.057,2.986,3.012,50.32,44.755,4.986,99.763,1478.976,0.0,normal,0
2025-01-02 14:00:00,PUMP-311,pump,2.326,5.884,2.97,2.825,49.793,45.33,4.784,93.794,1483.767,0.0,normal,0
2025-01-02 15:00:00,PUMP-311,pump,1.934,6.612,3.018,3.044,49.075,44.503,5.133,97.512,1483.01,0.0,normal,0
2025-01-02 16:00:00,PUMP-311,pump,1.954,6.283,3.064,2.902,47.938,45.888,5.155,101.038,1478.534,0.0,normal,0
2025-01-02 17:00:00,PUMP-311,pump,1.9,6.121,3.161,2.873,49.469,43.712,5.014,102.401,1472.716,0.0,normal,0
2025-01-02 18:00:00,PUMP-311,pump,2.006,6.277,2.98,2.827,49.486,45.653,4.849,101.458,1483.222,0.0,normal,0
2025-01-02 19:00:00,PUMP-311,pump,1.985,5.718,2.961,3.119,51.112,45.014,5.038,99.849,1482.097,0.0,normal,0
2025-01-02 20:00:00,PUMP-311,pump,1.832,6.87,2.948,2.917,49.217,45.772,5.186,103.852,1484.217,0.0,normal,0
2025-01-02 21:00:00,PUMP-311,pump,1.936,5.565,3.147,3.033,50.453,44.376,5.048,102.01,1478.629,0.0,normal,0
2025-01-02 22:00:00,PUMP-311,pump,2.091,6.045,3.069,3.058,48.708,45.072,5.118,99.212,1471.578,0.0,normal,0
2025-01-02 23:00:00,PUMP-311,pump,2.154,5.885,2.81,3.016,50.48,45.049,4.951,104.364,1482.669,0.0,normal,0
2025-01-03 00:00:00,PUMP-311,pump,2.004,5.87,2.806,3.03,47.762,45.347,4.913,97.808,1479.954,0.0,normal,0
2025-01-03 01:00:00,PUMP-311,pump,2.009,5.818,2.917,3.038,52.095,44.162,4.993,97.056,1486.958,0.0,normal,0
2025-01-03 02:00:00,PUMP-311,pump,1.946,5.691,3.023,3.014,49.859,45.509,4.807,99.158,1480.144,0.0,normal,0
2025-01-03 03:00:00,PUMP-311,pump,1.925,6.475,2.997,2.924,47.205,43.523,5.226,98.483,1479.773,0.0,normal,0
2025-01-03 04:00:00,PUMP-311,pump,1.862,5.518,3.051,2.915,49.282,44.466,5.014,99.27,1482.086,0.0,normal,0
2025-01-03 05:00:00,PUMP-311,pump,1.767,6.393,2.982,2.99,49.124,43.75,5.087,101.596,1477.015,0.0,normal,0
2025-01-03 06:00:00,PUMP-311,pump,1.895,6.259,3.14,2.987,49.344,45.663,4.954,99.932,1476.774,0.0,normal,0
2025-01-03 07:00:00,PUMP-311,pump,2.136,5.848,3.077,3.043,49.635,45.32,4.846,99.983,1479.511,0.0,normal,0
2025-01-03 08:00:00,PUMP-311,pump,1.936,6.213,3.008,3.11,49.337,45.365,5.143,100.118,1475.398,0.0,normal,0
2025-01-03 09:00:00,PUMP-311,pump,1.948,5.937,3.115,3.034,49.184,46.179,4.888,95.375,1478.855,0.0,normal,0
2025-01-03 10:00:00,PUMP-311,pump,1.945,5.56,2.835,2.919,48.841,44.747,5.035,96.969,1489.698,0.0,normal,0
2025-01-03 11:00:00,PUMP-311,pump,2.187,5.564,2.991,2.782,50.822,45.488,5.044,99.229,1485.213,0.0,normal,0
2025-01-03 12:00:00,PUMP-311,pump,1.861,6.262,3.014,2.923,51.201,45.053,5.007,98.314,1481.54,0.0,normal,0
2025-01-03 13:00:00,PUMP-311,pump,2.042,6.241,3.06,2.866,49.745,44.931,4.922,99.536,1487.758,0.0,normal,0
2025-01-03 14:00:00,PUMP-311,pump,1.99,6.097,2.828,2.927,49.982,46.045,4.985,102.808,1475.876,0.0,normal,0
2025-01-03 15:00:00,PUMP-311,pump,2.01,5.843,2.974,3.024,48.874,46.666,4.905,99.851,1492.452,0.0,normal,0
2025-01-03 16:00:00,PUMP-311,pump,2.037,5.924,3.04,3.008,50.071,44.655,5.081,97.356,1477.697,0.0,normal,0
2025-01-03 17:00:00,PUMP-311,pump,2.009,5.87,3.048,3.186,50.23,45.667,5.057,98.414,1490.019,0.0,normal,0
2025-01-03 18:00:00,PUMP-311,pump,2.119,5.301,3.119,3.048,49.781,45.255,4.998,103.421,1489.997,0.0,normal,0
2025-01-03 19:00:00,PUMP-311,pump,1.996,6.025,3.076,3.191,50.396,45.265,4.943,103.065,1471.234,0.0,normal,0
2025-01-03 20:00:00,PUMP-311,pump,2.262,6.209,2.994,3.072,50.309,45.198,5.211,101.192,1487.335,0.0,normal,0
2025-01-03 21:00:00,PUMP-311,pump,2.007,6.027,3.067,3.109,48.946,44.734,4.87,96.875,1478.58,0.0,normal,0
2025-01-03 22:00:00,PUMP-311,pump,1.744,6.708,2.98,2.964,51.193,42.132,4.846,100.614,1477.16,0.0,normal,0
2025-01-03 23:00:00,PUMP-311,pump,2.096,5.598,3.015,2.893,49.792,46.228,4.992,100.767,1482.623,0.0,normal,0
2025-01-04 00:00:00,PUMP-311,pump,2.059,5.736,3.079,2.955,51.676,44.444,4.974,100.051,1474.96,0.0,normal,0
2025-01-04 01:00:00,PUMP-311,pump,2.005,6.053,2.995,2.999,50.42,44.807,5.11,98.86,1482.51,0.0,normal,0
2025-01-04 02:00:00,PUMP-311,pump,1.961,6.098,3.036,2.937,51.971,44.824,5.065,99.275,1475.296,0.0,normal,0
2025-01-04 03:00:00,PUMP-311,pump,1.683,5.24,3.096,2.9,51.175,44.373,5.003,98.721,1480.885,0.0,normal,0
2025-01-04 04:00:00,PUMP-311,pump,1.708,6.241,3.071,3.042,50.227,45.192,5.05,97.71,1486.677,0.0,normal,0
2025-01-04 05:00:00,PUMP-311,pump,2.247,6.099,3.123,2.899,49.277,44.965,5.048,102.732,1481.933,0.0,normal,0
2025-01-04 06:00:00,PUMP-311,pump,1.912,5.152,3.233,2.847,49.298,44.427,5.21,101.765,1478.201,0.0,normal,0
2025-01-04 07:00:00,PUMP-311,pump,2.145,5.953,3.07,2.888,50.533,45.119,5.025,99.43,1482.707,0.0,normal,0
2025-01-04 08:00:00,PUMP-311,pump,1.76,5.677,2.954,2.977,50.143,44.974,4.932,100.704,1472.968,0.0,normal,0
2025-01-04 09:00:00,PUMP-311,pump,1.843,5.819,3.051,2.901,49.411,45.742,5.02,100.779,1475.806,0.0,normal,0
2025-01-04 10:00:00,PUMP-311,pump,2.102,5.465,3.047,2.977,50.833,43.928,4.738,104.686,1477.849,0.0,normal,0
2025-01-04 11:00:00,PUMP-311,pump,1.985,6.166,3.061,3.06,50.039,44.356,4.997,101.745,1483.934,0.0,normal,0
2025-01-04 12:00:00,PUMP-311,pump,2.081,6.705,3.15,3.057,50.839,45.58,5.109,101.67,1482.029,0.0,normal,0
2025-01-04 13:00:00,PUMP-311,pump,1.998,6.106,2.832,2.934,49.025,44.488,5.06,100.076,1482.676,0.0,normal,0
2025-01-04 14:00:00,PUMP-311,pump,1.969,5.136,3.151,2.87,50.999,44.277,5.03,99.131,1479.863,0.0,normal,0
2025-01-04 15:00:00,PUMP-311,pump,1.898,6.114,3.185,2.942,50.501,44.528,5.065,102.765,1476.06,0.0,normal,0
2025-01-04 16:00:00,PUMP-311,pump,1.821,5.922,3.057,3.066,51.198,44.919,5.11,101.305,1487.441,0.0,normal,0
2025-01-04 17:00:00,PUMP-311,pump,2.21,5.56,3.059,3.089,50.977,44.922,5.143,98.341,1476.511,0.0,normal,0
2025-01-04 18:00:00,PUMP-311,pump,2.235,6.141,2.976,3.035,49.915,44.832,5.045,100.908,1482.095,0.0,normal,0
2025-01-04 19:00:00,PUMP-311,pump,1.844,6.352,3.001,3.12,49.835,44.177,4.968,101.675,1479.439,0.0,normal,0
2025-01-04 20:00:00,PUMP-311,pump,1.834,5.733,3.07,3.173,51.783,45.619,4.769,95.808,1482.815,0.0,normal,0
2025-01-04 21:00:00,PUMP-311,pump,1.948,5.343,3.063,2.952,49.709,46.061,5.098,98.155,1476.973,0.0,normal,0
2025-01-04 22:00:00,PUMP-311,pump,2.051,5.195,3.072,3.149,50.748,43.472,5.052,100.726,1485.263,0.0,normal,0
2025-01-04 23:00:00,PUMP-311,pump,1.973,5.734,3.063,2.974,49.619,43.757,5.015,96.151,1486.891,0.0,normal,0
2025-01-05 00:00:00,PUMP-311,pump,2.075,5.938,3.09,3.102,48.138,45.802,4.931,96.468,1484.957,0.0,normal,0
2025-01-05 01:00:00,PUMP-311,pump,1.993,5.794,3.079,3.071,48.773,46.256,5.097,99.459,1480.788,0.0,normal,0
2025-01-05 02:00:00,PUMP-311,pump,1.983,5.727,2.898,2.802,50.406,43.297,4.974,100.983,1477.824,0.0,normal,0
2025-01-05 03:00:00,PUMP-311,pump,2.362,6.227,3.083,2.903,50.701,45.652,4.997,101.076,1494.111,0.0,normal,0
2025-01-05 04:00:00,PUMP-311,pump,1.921,6.185,3.186,2.878,50.409,46.31,4.994,103.165,1475.042,0.0,normal,0
2025-01-05 05:00:00,PUMP-311,pump,2.246,6.08,2.997,2.822,51.146,44.31,5.045,100.165,1484.406,0.0,normal,0
2025-01-05 06:00:00,PUMP-311,pump,2.217,6.327,3.15,3.088,50.391,46.264,4.885,99.255,1481.664,0.0,normal,0
2025-01-05 07:00:00,PUMP-311,pump,2.076,5.737,2.908,3.207,49.225,44.858,5.056,97.385,1479.687,0.0,normal,0
2025-01-05 08:00:00,PUMP-311,pump,1.711,5.562,2.997,2.974,50.594,45.252,4.928,99.231,1480.926,0.0,normal,0
2025-01-05 09:00:00,PUMP-311,pump,2.005,5.791,2.936,3.085,50.17,44.425,4.931,101.415,1477.449,0.0,normal,0
2025-01-05 10:00:00,PUMP-311,pump,1.923,5.763,3.138,3.148,49.424,45.801,5.089,101.505,1482.135,0.0,normal,0
2025-01-05 11:00:00,PUMP-311,pump,2.003,5.179,3.164,3.021,50.473,45.668,4.9,100.529,1481.584,0.0,normal,0
2025-01-05 12:00:00,PUMP-311,pump,1.841,5.782,2.99,2.997,50.079,46.38,5.088,101.094,1493.388,0.0,normal,0
2025-01-05 13:00:00,PUMP-311,pump,2.113,6.442,3.117,2.975,49.395,46.152,5.01,102.553,1485.354,0.0,normal,0
2025-01-05 14:00:00,PUMP-311,pump,2.148,6.32,3.165,3.054,49.822,44.993,4.835,100.151,1482.579,0.0,normal,0
2025-01-05 15:00:00,PUMP-311,pump,2.176,6.21,2.997,3.087,51.414,47.487,5.136,102.735,1482.878,0.0,normal,0
2025-01-05 16:00:00,PUMP-311,pump,1.943,6.053,3.013,3.046,51.381,46.081,5.031,98.547,1489.198,0.0,normal,0
2025-01-05 17:00:00,PUMP-311,pump,1.841,6.58,3.073,3.043,50.188,45.432,5.039,99.853,1475.148,0.0,normal,0
2025-01-05 18:00:00,PUMP-311,pump,2.053,5.576,2.916,2.995,50.057,44.202,5.101,99.038,1479.086,0.0,normal,0
2025-01-05 19:00:00,PUMP-311,pump,2.263,5.614,3.011,2.841,48.567,43.776,5.15,101.585,1470.464,0.0,normal,0
2025-01-05 20:00:00,PUMP-311,pump,2.01,6.45,3.214,3.09,51.719,43.844,5.02,97.971,1482.794,0.0,normal,0
2025-01-05 21:00:00,PUMP-311,pump,2.068,6.011,2.95,2.872,51.036,44.253,5.062,99.356,1484.241,0.0,normal,0
2025-01-05 22:00:00,PUMP-311,pump,1.965,5.732,3.085,3.062,50.752,46.102,5.037,96.281,1475.022,0.0,normal,0
2025-01-05 23:00:00,PUMP-311,pump,1.924,6.221,3.052,3.076,47.725,45.39,4.966,101.189,1487.175,0.0,normal,0
2025-01-06 00:00:00,PUMP-311,pump,2.099,5.825,2.984,2.886,50.041,44.509,4.842,102.492,1476.406,0.0,normal,0
2025-01-06 01:00:00,PUMP-311,pump,1.985,5.665,3.022,2.939,49.876,44.891,5.022,101.81,1478.288,0.0,normal,0
2025-01-06 02:00:00,PUMP-311,pump,2.062,5.654,3.175,3.212,50.691,44.794,5.139,101.596,1480.598,0.001,normal,0
2025-01-06 03:00:00,PUMP-311,pump,2.078,6.129,3.055,2.992,49.563,45.64,5.06,101.626,1487.971,0.001,normal,0
2025-01-06 04:00:00,PUMP-311,pump,2.056,6.082,3.071,2.878,49.79,44.297,4.896,101.317,1475.709,0.002,normal,0
2025-01-06 05:00:00,PUMP-311,pump,2.089,6.607,3.16,3.08,50.651,45.28,5.114,101.112,1481.456,0.003,normal,0
2025-01-06 06:00:00,PUMP-311,pump,1.879,5.884,2.971,2.923,49.268,45.24,4.974,101.202,1483.874,0.003,normal,0
2025-01-06 07:00:00,PUMP-311,pump,1.872,5.877,2.895,2.808,49.479,44.321,4.797,98.489,1482.842,0.004,normal,0
2025-01-06 08:00:00,PUMP-311,pump,2.005,6.576,3.177,3.052,50.259,46.27,5.11,99.352,1483.027,0.005,normal,0
2025-01-06 09:00:00,PUMP-311,pump,2.011,6.394,3.014,2.908,51.418,44.764,4.915,99.841,1483.808,0.007,normal,0
2025-01-06 10:00:00,PUMP-311,pump,1.937,6.058,3.089,3.032,50.903,44.206,5.19,98.973,1477.226,0.008,normal,0
2025-01-06 11:00:00,PUMP-311,pump,2.055,5.376,2.924,2.919,51.186,45.682,5.129,96.452,1488.439,0.009,normal,0
2025-01-06 12:00:00,PUMP-311,pump,2.158,5.675,3.039,3.071,50.191,45.044,4.993,97.051,1479.444,0.011,normal,0
2025-01-06 13:00:00,PUMP-311,pump,2.202,5.578,2.89,3.018,51.641,45.327,5.064,99.913,1478.781,0.012,normal,0
2025-01-06 14:00:00,PUMP-311,pump,2.239,6.015,3.006,2.741,48.424,44.052,5.263,101.194,1486.738,0.014,normal,0
2025-01-06 15:00:00,PUMP-311,pump,1.834,5.797,2.935,3.038,52.207,45.65,5.123,99.326,1476.847,0.015,normal,0
2025-01-06 16:00:00,PUMP-311,pump,1.86,6.641,2.912,2.971,52.357,46.738,5.05,104.759,1481.601,0.017,normal,0
2025-01-06 17:00:00,PUMP-311,pump,1.994,5.371,2.97,3.142,50.684,43.99,5.317,97.308,1476.386,0.019,normal,0
2025-01-06 18:00:00,PUMP-311,pump,2.054,5.535,2.771,3.04,51.082,45.283,5.043,99.953,1492.596,0.021,normal,0
2025-01-06 19:00:00,PUMP-311,pump,2.01,6.098,2.884,3.076,50.235,44.372,5.092,101.557,1491.543,0.023,normal,0
2025-01-06 20:00:00,PUMP-311,pump,1.967,6.209,3.078,2.929,50.088,47.152,4.944,101.014,1479.449,0.025,normal,0
2025-01-06 21:00:00,PUMP-311,pump,2.008,4.965,3.035,2.921,49.712,45.992,4.873,100.098,1482.599,0.027,normal,0
2025-01-06 22:00:00,PUMP-311,pump,2.131,5.306,2.893,2.997,50.3,45.226,5.015,100.831,1480.026,0.029,normal,0
2025-01-06 23:00:00,PUMP-311,pump,1.863,5.895,3.055,2.964,50.932,44.018,5.051,98.7,1478.257,0.031,normal,0
2025-01-07 00:00:00,PUMP-311,pump,2.419,6.542,2.912,3.134,50.824,44.211,5.083,101.811,1480.598,0.034,normal,0
2025-01-07 01:00:00,PUMP-311,pump,2.075,6.755,3.072,2.985,52.419,45.597,4.912,100.945,1479.797,0.036,normal,0
2025-01-07 02:00:00,PUMP-311,pump,2.235,5.834,2.988,2.878,50.562,43.91,5.124,96.564,1472.397,0.038,normal,0
2025-01-07 03:00:00,PUMP-311,pump,1.995,5.932,2.967,2.917,49.003,43.935,4.978,98.799,1481.315,0.041,normal,0
2025-01-07 04:00:00,PUMP-311,pump,2.173,5.665,2.991,3.097,52.167,45.007,5.126,94.945,1479.789,0.044,normal,0
2025-01-07 05:00:00,PUMP-311,pump,2.107,6.253,3.256,2.983,49.334,45.107,5.163,100.964,1481.561,0.046,normal,0
2025-01-07 06:00:00,PUMP-311,pump,2.226,6.611,2.924,2.978,50.028,45.304,5.034,98.248,1479.612,0.049,normal,0
2025-01-07 07:00:00,PUMP-311,pump,2.074,6.502,3.023,3.106,50.892,44.648,4.981,100.372,1478.198,0.052,normal,0
2025-01-07 08:00:00,PUMP-311,pump,2.342,5.988,3.078,2.909,51.071,45.736,5.236,97.329,1484.375,0.055,normal,0
2025-01-07 09:00:00,PUMP-311,pump,1.891,5.665,2.904,2.776,49.243,44.311,5.173,93.705,1482.666,0.057,normal,0
2025-01-07 10:00:00,PUMP-311,pump,2.263,6.003,2.841,2.915,49.978,45.501,5.106,102.559,1486.98,0.06,normal,0
2025-01-07 11:00:00,PUMP-311,pump,2.145,6.552,2.94,3.024,49.28,45.171,5.242,97.411,1482.474,0.063,normal,0
2025-01-07 12:00:00,PUMP-311,pump,1.98,5.84,3.076,2.975,51.419,45.481,5.108,95.01,1479.012,0.066,normal,0
2025-01-07 13:00:00,PUMP-311,pump,2.432,5.274,2.966,2.844,52.018,45.946,5.042,99.161,1483.084,0.07,normal,0
2025-01-07 14:00:00,PUMP-311,pump,2.423,5.856,2.977,3.102,49.651,44.636,5.009,100.798,1470.097,0.073,normal,0
2025-01-07 15:00:00,PUMP-311,pump,1.841,5.888,3.091,3.016,51.908,44.471,5.103,96.175,1490.518,0.076,normal,0
2025-01-07 16:00:00,PUMP-311,pump,2.185,5.271,2.919,3.039,51.883,43.649,5.196,96.232,1481.372,0.079,normal,0
2025-01-07 17:00:00,PUMP-311,pump,2.271,6.093,2.991,3.042,50.333,43.385,5.263,96.755,1490.922,0.083,normal,0
2025-01-07 18:00:00,PUMP-311,pump,2.238,6.202,2.849,2.87,49.051,44.859,5.132,93.903,1475.653,0.086,normal,0
2025-01-07 19:00:00,PUMP-311,pump,2.406,6.744,3.032,3.03,50.004,44.914,5.256,94.587,1474.412,0.09,normal,0
2025-01-07 20:00:00,PUMP-311,pump,2.382,5.467,3.023,3.091,50.522,44.131,5.118,99.373,1481.829,0.093,normal,0
2025-01-07 21:00:00,PUMP-311,pump,2.233,6.292,3.08,3.114,52.702,44.303,5.067,95.383,1481.813,0.097,normal,0
2025-01-07 22:00:00,PUMP-311,pump,2.542,6.387,2.885,3.072,51.086,46.219,5.02,93.808,1481.691,0.1,normal,0
2025-01-07 23:00:00,PUMP-311,pump,2.349,6.208,2.981,3.051,50.242,45.701,5.105,94.413,1480.929,0.104,normal,0
2025-01-08 00:00:00,PUMP-311,pump,2.163,5.597,2.872,2.826,51.442,43.991,5.035,97.293,1476.859,0.108,normal,0
2025-01-08 01:00:00,PUMP-311,pump,2.14,5.574,2.975,2.999,50.044,44.646,5.368,91.024,1472.573,0.112,normal,0
2025-01-08 02:00:00,PUMP-311,pump,2.418,6.039,3.148,2.904,51.901,45.325,5.217,95.311,1481.416,0.116,normal,0
2025-01-08 03:00:00,PUMP-311,pump,2.12,6.036,2.968,3.128,50.456,44.499,5.17,99.55,1473.587,0.119,normal,0
2025-01-08 04:00:00,PUMP-311,pump,2.185,5.776,2.863,3.113,50.648,44.353,5.357,98.508,1473.115,0.123,normal,0
2025-01-08 05:00:00,PUMP-311,pump,2.219,6.517,2.932,2.905,51.905,44.729,5.061,95.411,1478.097,0.127,normal,0
2025-01-08 06:00:00,PUMP-311,pump,2.316,5.84,2.839,2.995,53.329,45.873,5.184,96.714,1482.153,0.132,normal,0
2025-01-08 07:00:00,PUMP-311,pump,2.242,5.243,2.87,3.025,53.826,45.945,5.403,96.509,1489.939,0.136,normal,0
2025-01-08 08:00:00,PUMP-311,pump,2.082,5.91,3.067,3.09,50.638,44.412,5.195,93.455,1484.896,0.14,normal,0
2025-01-08 09:00:00,PUMP-311,pump,2.463,6.192,2.855,2.832,51.133,45.368,5.461,95.365,1487.166,0.144,normal,0
